id,EAP,HPL,MWS
id27219,0.5110012,0.3405929,0.14840588
id05454,0.0016309165,0.99759513,0.00077393616
id12347,0.3834309,0.19589886,0.42067024
id10397,0.7808016,0.029869502,0.18932894
id18543,0.5932485,0.06577986,0.34097165
id05210,0.9983467,0.00051121315,0.0011421402
id23141,0.00043118824,0.9994265,0.00014239109
id17139,0.9341346,0.055758636,0.01010681
id21399,0.9792485,0.0013122656,0.01943918
id18728,0.745255,0.087033525,0.16771147
id12170,0.0049734144,0.9946867,0.0003398587
id02225,0.18281804,0.73906237,0.0781196
id27210,0.0072293123,0.99100727,0.0017634437
id01242,0.19795948,0.17570648,0.6263341
id16587,0.40011892,0.076862894,0.5230182
id11144,0.025107473,0.01793583,0.95695674
id13709,0.92652017,0.02312214,0.050357647
id00841,0.00061892514,0.99881834,0.00056276086
id09692,0.0012307245,8.62442e-05,0.99868304
id07635,0.9994867,0.0001799237,0.0003333583
id11375,0.99396133,0.0009901763,0.0050484813
id05703,0.57412755,0.31692004,0.10895242
id02757,0.998156,0.0013855625,0.00045847043
id08216,0.022976976,0.97378665,0.0032363562
id09311,0.033337533,0.07367253,0.89298993
id11169,0.89094085,0.09725562,0.011803526
id23806,0.9971993,0.0007833786,0.002017319
id01253,0.09600109,0.011298227,0.8927007
id27558,0.0073522623,0.99025613,0.0023916138
id06695,0.99857414,0.0006440049,0.00078189233
id22654,0.0007397578,0.99786913,0.001391081
id16201,0.98990005,0.0008413242,0.009258673
id00873,0.048691995,0.9455515,0.005756441
id07131,0.51856315,0.45050555,0.030931283
id11454,0.0023627344,0.9942713,0.003365991
id19481,0.9971311,0.0013860366,0.0014828141
id16409,0.7161892,0.06395058,0.21986018
id01686,0.9871093,0.0020968001,0.0107938545
id24068,0.91524804,0.03309764,0.051654328
id14825,0.99332523,0.0020929798,0.0045818123
id13611,0.9059931,0.08155013,0.012456822
id05586,0.9978828,0.00062487216,0.0014923037
id04497,0.995874,0.0019608818,0.002165184
id13912,0.32948118,0.6341234,0.03639545
id09675,0.06905528,0.095342286,0.83560246
id23620,0.002264703,0.9966594,0.0010758635
id05596,0.060856458,0.18822356,0.75091994
id09067,0.00050450145,0.00046664767,0.9990288
id05445,0.0018549206,0.99781585,0.00032923446
id16825,0.008560772,0.0023032108,0.989136
id21127,0.998747,0.0010250515,0.00022790405
id01740,0.0028010046,0.000944661,0.9962543
id12719,0.84223694,0.06339907,0.09436407
id14137,0.10456509,0.12238279,0.7730521
id08909,0.0014685189,0.00057654094,0.99795496
id24041,0.45535934,0.11586949,0.4287712
id14489,0.79101926,0.18683964,0.02214113
id14961,0.044376057,0.0036528448,0.95197105
id19923,0.6590024,0.31234223,0.02865538
id03339,0.0007920713,0.9989243,0.000283635
id08864,0.0026106155,0.00078873953,0.9966007
id19803,0.59725964,0.0062263333,0.3965141
id09810,0.98441297,0.006851238,0.008735774
id23324,0.9996908,0.00010054254,0.00020865248
id22050,0.002277519,0.99754506,0.00017739172
id11386,0.27822235,0.71131235,0.010465285
id14739,0.99785185,0.0013911106,0.00075709977
id02882,0.9848438,0.006988715,0.008167461
id11988,0.30976865,0.4722621,0.21796925
id18839,0.004379496,0.99056554,0.005055045
id08474,0.007962626,0.9912873,0.0007501509
id01060,0.024059594,0.9750395,0.0009009457
id06551,0.99576735,0.0025561447,0.0016765316
id06210,0.12390822,0.0010412944,0.87505054
id12349,0.001443748,0.0028269086,0.99572927
id21813,0.49399447,0.020247523,0.48575807
id13028,0.18303496,0.6859204,0.1310446
id10021,0.17090231,0.06273901,0.7663587
id07425,0.002873257,0.00039981963,0.9967269
id24409,0.0009270013,0.9989027,0.00017025076
id21183,0.98745847,0.0059973,0.006544181
id26178,0.13340358,0.8637347,0.002861648
id24033,0.07990355,0.020339675,0.8997568
id14793,0.007881516,0.000854426,0.9912641
id03053,0.9916128,0.0037906277,0.0045965957
id24285,0.62808484,0.20416483,0.16775036
id09137,0.9976265,0.0019313421,0.00044214004
id03185,0.987739,0.0014801376,0.010780766
id21242,0.027896145,0.9539781,0.018125784
id17446,0.24411462,0.033983827,0.72190154
id00087,0.012428451,0.9815236,0.006048012
id11019,0.965394,0.031291414,0.0033145219
id18832,0.011642565,0.9868901,0.0014673903
id19224,0.3371363,0.022193667,0.64067006
id17436,0.3837491,0.030516148,0.5857348
id09895,0.0026769915,0.00022112789,0.99710184
id20296,0.04467531,0.0016822453,0.9536424
id03074,0.18535131,0.76263934,0.052009344
id09152,0.00041348496,0.99933773,0.00024874782
id15277,0.0009836562,0.00028081905,0.9987355
id07520,0.56815755,0.4267868,0.005055628
id12928,0.003200148,0.996024,0.0007758263
id06197,0.015148899,0.00017109058,0.98468
id24099,0.99325985,0.0007378183,0.0060022664
id17392,0.9021262,0.042371735,0.055502027
id17303,0.64984536,0.11823826,0.23191638
id05682,0.99270403,0.0040639113,0.0032321163
id14339,0.9977768,0.00038936516,0.0018337847
id07873,0.012535473,0.0029327977,0.9845317
id06939,0.06190807,0.8880477,0.050044186
id14827,0.7678431,0.11429618,0.11786067
id19768,0.3785346,0.48446152,0.13700387
id18080,0.9978763,0.00019396687,0.0019297202
id17384,0.8264939,0.12485724,0.048648898
id12059,0.89480823,0.07426382,0.030927991
id27382,0.005120235,0.0023855946,0.9924941
id23252,0.8687051,0.02297027,0.10832466
id14797,0.11595543,0.024549438,0.8594951
id25826,0.0015847174,0.0005183347,0.9978969
id27569,0.9562604,0.021454206,0.022285389
id05079,0.9835474,0.01168291,0.0047696694
id23749,0.987002,0.0012416028,0.0117563475
id04852,0.001275237,0.0001871667,0.99853766
id08920,0.9645372,0.030753735,0.0047090817
id15229,0.74493617,0.02074564,0.23431818
id11992,0.10257463,0.73481727,0.1626081
id21087,0.38387778,0.07248463,0.5436376
id22173,0.9781317,0.016313912,0.0055543976
id26488,0.80599475,0.12942553,0.06457976
id09378,0.85743904,0.006576614,0.1359844
id19280,0.38123173,0.6150759,0.0036923755
id00701,0.003597741,0.0043571107,0.99204516
id18252,0.9672784,0.032346357,0.00037521997
id19850,0.007935322,0.036908254,0.95515645
id00967,0.015873028,0.9752677,0.008859312
id00670,0.89159024,0.040643483,0.067766294
id10795,0.0017571767,0.00035233906,0.99789053
id27312,0.089757696,0.34825,0.5619923
id10703,0.08253369,0.020782162,0.8966841
id25596,0.6299621,0.30699775,0.06304014
id00443,0.10243041,0.0006312978,0.89693826
id21638,0.0055059963,0.9894103,0.0050837155
id15800,0.0061911494,0.99223995,0.0015688702
id23367,0.7998705,0.19253287,0.0075966273
id03600,0.80313534,0.11073641,0.08612824
id07147,0.16611132,0.26850417,0.5653845
id02654,0.0011358737,0.9984876,0.00037654288
id17965,0.00023384037,0.9997067,5.942665e-05
id24304,0.013482308,0.9695794,0.016938332
id11626,0.9156792,0.030815413,0.053505335
id17604,0.014138211,0.02706758,0.95879424
id24725,0.9747122,0.020379955,0.0049078767
id08894,0.99171317,0.007780557,0.00050627766
id01352,0.112906404,0.020925399,0.8661682
id07907,0.9994758,0.0004317747,9.25282e-05
id02681,0.0019381609,0.000553716,0.99750805
id23951,0.0018356581,0.9977099,0.0004544504
id11154,0.5234995,0.037421938,0.4390786
id13182,0.45877978,0.5112518,0.029968385
id04576,0.0008123956,0.9984983,0.0006892917
id16318,0.98320216,0.00089627196,0.015901549
id05472,0.13715164,0.0042702346,0.85857815
id20567,0.9803561,0.016126087,0.0035178699
id21385,0.15249307,0.36337748,0.48412946
id09834,0.9285026,0.027423877,0.04407346
id02954,0.9736868,0.00758393,0.018729227
id15456,0.03024012,0.96584177,0.0039181085
id06958,0.99529773,0.0017961067,0.0029061877
id18053,0.3120864,0.003259402,0.68465424
id05180,0.0037796146,0.98633355,0.009886898
id21648,0.8904444,0.003934381,0.10562116
id27095,0.10213078,0.8438566,0.054012667
id16645,0.0003687401,0.9991934,0.0004379187
id22508,0.9975695,0.000897008,0.0015334756
id01151,0.4904873,0.08901322,0.4204995
id03451,0.14963205,0.8259352,0.024432827
id20279,0.10153853,0.19716649,0.70129496
id17480,0.16495216,0.72920734,0.10584053
id08280,0.24803269,0.6748863,0.07708103
id19245,0.8151688,0.023435075,0.16139612
id20463,0.8518152,0.12371255,0.02447227
id01510,0.002583946,0.9946374,0.0027786475
id22724,0.0020240431,0.0008400966,0.9971359
id03386,0.0024340525,0.00012776494,0.9974382
id26858,0.97468954,0.015143293,0.0101671815
id27612,0.9880574,0.0010322062,0.0109104095
id14606,0.99301356,0.00085774437,0.0061287684
id09273,0.003370562,0.023051081,0.97357833
id07736,0.000633265,0.0007108856,0.9986558
id22879,0.9315857,0.053411715,0.01500261
id01075,0.0032380088,0.9931618,0.003600199
id14038,0.035156313,0.95743597,0.00740767
id10294,0.9239494,0.054378044,0.021672476
id06738,0.23870026,0.31723925,0.44406053
id06932,0.01071556,0.98787665,0.001407734
id20905,0.011839944,0.96248245,0.025677605
id03466,0.82490927,0.010317031,0.16477373
id17100,0.09149691,0.0047723963,0.9037307
id00585,0.0028339883,0.0012284985,0.99593747
id05385,0.99796224,0.0003009848,0.001736824
id21658,0.9978364,0.000537752,0.0016259043
id25140,0.05679816,0.9387911,0.0044107297
id14623,0.0047278805,0.9901321,0.0051399763
id06925,0.33467016,0.58022135,0.08510847
id03102,0.5903863,0.035798077,0.37381563
id15215,0.0057479506,0.9923029,0.0019491528
id16162,0.000534279,0.9993319,0.00013374118
id12412,0.0024627203,0.98999023,0.0075470395
id27708,0.94367284,0.0037348743,0.05259226
id18508,0.8811324,0.07058684,0.04828075
id19857,0.9990989,0.00056818564,0.00033291828
id27904,0.8767301,0.039081007,0.08418884
id27345,0.06745173,0.5556691,0.37687913
id09516,0.02362942,0.9735083,0.0028623326
id24277,0.0092109395,0.98397195,0.0068170484
id26935,0.00058393204,0.99862623,0.00078980543
id08544,0.13440827,0.13173176,0.73385996
id13779,0.948881,0.03491631,0.016202645
id17103,0.8892244,0.033263907,0.07751171
id01771,0.88526535,0.028977085,0.08575762
id08211,0.05389235,0.16697286,0.7791348
id06392,0.99871445,0.0009213557,0.00036426337
id25629,0.95867497,0.028657556,0.012667549
id15194,0.09147298,0.2710557,0.6374713
id23962,0.07995721,0.8956197,0.02442308
id14252,0.02484501,0.01317912,0.96197593
id15381,0.99511564,0.0004240143,0.004460292
id17385,0.4433399,0.04082613,0.515834
id22826,0.9129342,0.078751944,0.008313866
id16485,0.007603608,0.9889402,0.0034561837
id25744,0.9972941,0.001435607,0.0012702917
id09192,0.79321927,0.2045032,0.0022775624
id08619,0.0022861413,0.9973363,0.00037747528
id27889,0.6484925,0.32948765,0.022019856
id10964,0.003793708,0.0005963212,0.99560994
id00821,0.9904885,0.008029517,0.001481982
id07120,0.9910657,0.0065996824,0.002334575
id05347,0.9861713,0.0057119704,0.008116759
id14047,0.57772624,0.045686446,0.3765873
id24871,0.64913756,0.2279567,0.122905746
id21417,0.8243352,0.07123268,0.104432166
id03784,0.9944912,0.0027759322,0.0027328718
id07389,0.4220981,0.5117279,0.06617396
id16215,0.8308952,0.118025154,0.051079657
id10976,0.008362979,0.0018604904,0.9897765
id00348,0.998847,0.0006553354,0.0004976892
id04027,0.7930976,0.040141437,0.16676089
id21625,0.41157755,0.30043995,0.2879825
id15117,0.0012160696,0.0045776092,0.9942063
id06776,0.0039140903,0.99562705,0.00045884133
id10947,0.9978447,0.00081346417,0.0013418
id11746,0.27035037,0.01611479,0.71353483
id27779,0.0036065727,7.002908e-05,0.99632347
id20789,0.19986825,0.6028854,0.19724634
id16187,0.25930798,0.032557227,0.7081348
id23834,0.009432709,0.98799044,0.0025767996
id25848,0.0006702189,0.99926776,6.2083105e-05
id08777,0.9978461,0.0011473615,0.0010064724
id17045,0.0008642761,0.0004213214,0.99871445
id01474,0.001626868,0.00015092107,0.9982222
id09396,0.11520782,0.8734139,0.01137824
id22208,0.9985947,0.0006823186,0.00072301365
id13813,0.0009089801,7.919529e-05,0.99901175
id23386,0.95778036,0.0066587697,0.035560884
id02610,0.0013132785,0.99851674,0.00016997136
id07647,0.0032970952,0.9738173,0.022885656
id24025,0.99823195,0.0010243821,0.00074367767
id25573,0.9988865,0.000598933,0.0005145243
id23575,0.7922945,0.17585975,0.03184578
id08968,0.3005772,0.3984631,0.3009597
id09958,0.010274264,0.98842454,0.0013011275
id13648,0.92884624,0.022100842,0.049052984
id00335,0.9971806,0.00034679082,0.002472603
id18099,0.42493993,0.41976407,0.15529595
id24297,0.0025729456,0.0018975819,0.9955295
id17751,0.051055696,0.081541575,0.8674028
id02158,0.0022127791,0.9950891,0.0026981372
id03039,0.9592938,0.03155538,0.009150843
id09467,0.07055381,0.01632832,0.9131178
id14903,0.9609524,0.03811735,0.0009302972
id03331,0.01270902,0.93130666,0.05598425
id27366,0.028059846,0.022420632,0.9495195
id09199,0.99849,0.000734933,0.0007751269
id07681,0.6978936,0.02095737,0.28114906
id11502,0.0002377776,0.9996983,6.397683e-05
id00140,0.8088903,0.06590797,0.12520176
id20159,0.82772744,0.0040750545,0.16819751
id02007,0.0012998807,0.00086617935,0.9978339
id08188,0.98765856,0.010779421,0.001562053
id04504,0.0008306069,0.0007860744,0.9983833
id22031,0.96568865,0.022584923,0.011726483
id17947,0.013956948,0.003592812,0.98245025
id06267,0.76195914,0.1496011,0.088439696
id14577,0.9333494,0.008919962,0.057730686
id27313,0.99927753,0.00027388963,0.00044857425
id16231,0.009267633,0.99048775,0.00024466924
id02587,0.2356443,0.13865115,0.6257045
id04379,0.047932327,0.94788104,0.0041866507
id13503,0.041973993,0.95617133,0.0018546022
id03887,0.9977043,0.00077603123,0.0015196099
id22338,0.9671232,0.012173738,0.02070304
id20080,0.911491,0.04911084,0.039398212
id22392,0.99798274,0.00089705875,0.0011201348
id03895,0.7399499,0.004462066,0.25558805
id17179,0.0057830825,0.99355376,0.00066322525
id23466,0.0048149982,0.0006630828,0.99452186
id12592,0.03704611,0.95970833,0.0032455227
id16947,0.99858415,0.000673133,0.0007427279
id13870,0.16849409,0.10261737,0.7288885
id10717,0.04368041,0.0064062215,0.9499134
id09418,0.9199112,0.051246837,0.028841922
id20753,0.9074984,0.056482818,0.036018685
id00114,0.0016960533,0.0017802648,0.9965237
id00627,0.99677914,0.0029844653,0.000236371
id07738,0.00095432764,0.9982968,0.00074885535
id14516,0.632152,0.09689478,0.27095324
id02107,0.0006785433,0.9988096,0.0005118408
id18378,0.043684255,0.93634456,0.01997113
id02751,0.04531381,0.021424798,0.9332614
id26105,0.0960927,0.71407235,0.1898349
id07659,0.06762009,0.6262179,0.30616197
id07421,0.9983681,0.0008587666,0.0007732007
id00325,0.7942345,0.063322574,0.14244293
id12253,0.96125454,0.03601787,0.0027275493
id23427,0.9934822,0.005874836,0.0006429656
id06202,0.9978502,0.0008187998,0.0013310005
id21320,0.0018016619,0.00064176944,0.99755657
id21994,0.6046337,0.3406874,0.054678887
id13903,0.31381798,0.18067339,0.5055086
id13767,0.99587184,0.0034148723,0.0007132425
id03750,0.0013198759,0.0007141122,0.99796605
id08666,0.0034061868,0.000737097,0.9958567
id12171,0.191426,0.23140271,0.57717127
id26202,0.04691311,0.005832568,0.94725436
id16310,0.012497989,0.0013287968,0.98617315
id02650,0.5439057,0.09684687,0.35924745
id26558,0.9787046,0.017734695,0.003560689
id24794,0.9995161,0.00017153414,0.0003123382
id01299,0.9201714,0.0006679482,0.07916066
id19281,0.9981875,0.0011842593,0.00062824145
id20504,0.94537187,0.01784363,0.03678445
id15716,0.032922506,0.009447556,0.9576299
id08222,0.023806939,0.11983109,0.8563619
id12393,0.0068471557,0.062866814,0.93028605
id26841,0.76000476,0.09802584,0.14196943
id22947,0.029955396,0.9658582,0.0041863536
id10817,0.99620867,0.0030916573,0.00069971144
id01486,0.6100946,0.31547564,0.07442973
id00296,0.0035978956,0.99358904,0.0028130363
id24189,0.9143416,0.024124935,0.061533432
id20909,0.33739567,0.309787,0.35281736
id21079,0.98438615,0.012704398,0.002909418
id02478,0.018368766,0.12452919,0.8571021
id03727,0.98780257,0.004898014,0.007299377
id09794,0.6010927,0.065616,0.33329135
id08527,0.04743012,0.94577736,0.0067925993
id18716,0.9954521,0.0004037,0.004144271
id21733,0.002554351,0.0007843722,0.9966613
id08898,0.46829957,0.46680063,0.064899825
id16571,0.057770476,0.012481094,0.9297485
id17780,0.9916135,0.0027545423,0.0056319027
id11537,0.9396261,0.027467683,0.032906163
id23242,0.8882149,0.05937213,0.052412953
id16749,0.15854047,0.022970252,0.81848925
id02226,0.98983556,0.0006469353,0.009517467
id08369,0.0010255062,0.0015438345,0.9974306
id18013,0.2126045,0.7524258,0.034969665
id23454,0.9702234,0.024936497,0.0048401253
id03878,0.002725681,0.9943198,0.0029545298
id15129,0.009571269,0.0005709524,0.98985773
id21874,0.6807811,0.027232476,0.29198647
id24455,0.30307496,0.005585616,0.69133943
id03860,0.0020748845,0.99520016,0.002724901
id07622,0.0050205034,0.99361813,0.0013613605
id18449,0.32132652,0.2499233,0.4287502
id16952,0.99243414,0.0016858318,0.00588005
id08212,0.9986694,0.0005829418,0.0007476539
id05513,0.750939,0.11779955,0.13126148
id24536,0.99924326,0.0001447606,0.0006119947
id18070,0.99659914,0.0019807853,0.0014200669
id03094,0.0018904129,0.9962675,0.0018420721
id13815,0.023304012,0.00430313,0.9723929
id14023,0.0014140487,0.9978333,0.00075258757
id14480,0.6146481,0.266018,0.119333915
id00059,0.926275,0.0122757675,0.06144921
id16873,0.8874191,0.01204605,0.10053484
id23144,0.8192569,0.044952493,0.1357906
id02845,0.9919208,0.0070019276,0.0010772031
id25492,0.3218916,0.106253706,0.57185465
id04097,0.87945044,0.07189651,0.048653092
id25883,0.9980457,0.0005825722,0.001371741
id23391,0.0035697846,0.9921366,0.0042936844
id27018,0.9888109,0.007749945,0.0034391568
id23614,0.0909218,0.8763892,0.032689
id14309,0.0033202686,0.9948716,0.001808188
id27746,0.0001904799,0.99968994,0.00011957648
id05057,0.21244311,0.5553621,0.23219481
id06246,0.6744583,0.09216471,0.23337695
id00509,0.004376355,0.00904021,0.9865834
id19473,0.9905944,0.008686438,0.0007192031
id07044,0.15544587,0.13027993,0.71427417
id09871,0.11413039,0.016841771,0.8690278
id26870,0.8586454,0.0967001,0.044654544
id06125,0.04092588,0.9542377,0.0048364867
id02829,0.9914078,0.0039879465,0.0046042
id24935,0.3740569,0.025911946,0.6000312
id04557,0.0024667084,0.0007584089,0.99677485
id01208,0.9756318,0.019010276,0.005357952
id16235,0.00013316738,0.99985194,1.4924617e-05
id05135,0.003162247,0.9926393,0.0041985
id05892,0.008439646,0.00047191224,0.9910884
id21207,0.99782157,0.00093807344,0.0012403831
id10722,0.5462322,0.35160398,0.102163754
id17396,0.0048069526,0.11075084,0.8844422
id17755,0.67950195,0.22891316,0.09158489
id18529,0.033354335,0.019130353,0.9475153
id18235,0.9063883,0.074223846,0.019387895
id20188,0.45724317,0.028103784,0.514653
id13483,0.006587642,0.013978215,0.9794342
id16860,0.85325146,0.12365854,0.023089984
id11203,0.9991666,0.00055328757,0.00028018415
id01104,0.997083,0.001284621,0.0016323349
id26195,0.022318631,0.9304795,0.04720181
id19647,0.013453649,0.0011761297,0.98537016
id24377,0.19126299,0.025240377,0.7834967
id07103,0.99867177,0.0007071071,0.00062110584
id27061,0.9945859,0.0037332715,0.0016808722
id06255,0.4093792,0.5492326,0.041388173
id19483,0.61655676,0.008292066,0.3751512
id27936,0.82019997,0.17781289,0.0019872098
id21761,0.94812286,0.01756901,0.034308143
id06543,0.0014375348,0.9982886,0.00027387103
id04779,0.42447898,0.46801803,0.107502975
id05819,0.8796288,0.0031064453,0.117264785
id04670,0.50838333,0.47300383,0.01861282
id22206,0.7248304,0.021829871,0.2533397
id18557,0.9958407,0.0028604805,0.0012988156
id24017,0.17285897,0.7286381,0.09850292
id10305,0.9810472,0.014091435,0.004861322
id25879,0.9932706,0.0019766027,0.0047528194
id08243,0.0023406623,0.994799,0.0028603142
id11999,0.041549686,0.84733653,0.111113824
id13392,0.0890233,0.89903915,0.011937551
id00681,0.039791267,0.9585965,0.0016122165
id03225,0.8445344,0.11791753,0.037548114
id19684,0.09222172,0.3170746,0.59070367
id01944,0.98959446,0.0008687962,0.009536706
id04903,0.0061563062,0.0008208271,0.9930228
id22131,0.92661935,0.061837215,0.011543456
id17465,0.2351087,0.00634054,0.75855076
id02341,0.036218073,0.01113942,0.9526425
id23306,0.28674713,0.41829908,0.2949538
id13543,0.001065898,0.00035188915,0.99858224
id05527,0.6998252,0.014329071,0.28584567
id13622,0.0010145687,0.99835134,0.00063411123
id04807,0.7696335,0.22755621,0.0028102489
id03763,0.11028209,0.039665874,0.850052
id04860,0.023694156,0.0006621305,0.9756437
id18552,0.99824274,0.0008790016,0.00087827304
id05624,0.88763696,0.056452285,0.055910695
id10691,0.016020674,0.091575176,0.89240414
id12723,0.96252304,0.021835826,0.015641104
id14533,0.90680164,0.073785156,0.019413153
id07197,0.22670405,0.005772153,0.76752377
id08284,0.97553104,0.021835,0.00263397
id13373,0.13253406,0.69601536,0.17145063
id25880,0.25387725,0.057043515,0.6890792
id00879,0.9810358,0.007598239,0.011365952
id27931,0.0036392016,0.96558636,0.030774388
id20774,0.0019962315,0.0003732702,0.9976305
id18642,0.010045862,0.9840262,0.005927977
id26855,0.17160764,0.22116348,0.6072289
id08684,0.6934773,0.06650572,0.240017
id01743,0.15376434,0.28146234,0.5647733
id09704,0.0011088683,0.9985746,0.00031646775
id00696,0.19661175,0.16121559,0.6421727
id08351,0.009356141,0.9891489,0.0014949532
id08495,0.9881981,0.006467517,0.0053344527
id05141,0.0019232562,0.000995454,0.9970812
id08515,0.063897885,0.0035859195,0.9325162
id23509,0.14186291,0.037696995,0.8204401
id20577,0.0025562812,0.00082796975,0.9966157
id04217,0.002521278,0.0009483605,0.99653035
id24430,0.28047904,0.036299784,0.68322116
id11995,0.0008859155,0.00011476467,0.9989993
id10871,0.001869363,0.0018084876,0.99632215
id21988,0.0014037193,0.0004991901,0.9980971
id07248,0.9888853,0.006742026,0.004372749
id22805,0.92092305,0.042893033,0.036183864
id18064,0.007494202,0.0004822085,0.9920236
id02256,0.20445651,0.11082325,0.6847203
id18835,0.94971186,0.003734639,0.04655348
id06068,0.010580276,0.008265265,0.9811545
id13355,0.017803172,0.9612644,0.020932475
id15890,0.0059577995,0.9914692,0.0025729889
id11828,0.9990727,0.0008115465,0.00011579325
id14235,0.0070416266,0.00028815444,0.9926702
id07891,0.017752858,0.3855014,0.59674567
id00426,0.001304963,0.9967836,0.0019114349
id00194,0.00051962066,5.3545322e-05,0.99942684
id10086,0.17309998,0.004151946,0.8227481
id24683,0.001774544,0.00517257,0.9930529
id01217,0.08987479,0.8978504,0.012274833
id09906,0.08762318,0.8435222,0.06885463
id04780,0.007452472,0.00027890896,0.9922686
id15682,0.99897003,0.00073631154,0.0002937029
id27193,0.868029,0.047130793,0.08484016
id01574,0.0012286074,0.00018778807,0.9985837
id26894,0.17889763,0.2134258,0.60767657
id08143,0.4590683,0.26980752,0.27112424
id05756,0.08179675,0.894852,0.023351295
id14803,0.0044699693,0.00015997914,0.9953701
id01103,0.00078658655,0.99866796,0.0005454437
id17451,0.9250024,0.035566155,0.039431512
id10497,0.16296577,0.31413698,0.52289724
id23770,0.8547022,0.029986864,0.11531091
id01731,0.5558121,0.07086822,0.3733197
id24021,0.067769766,0.7857194,0.14651088
id24904,0.9995327,0.00015884591,0.00030844225
id16795,0.01856675,0.043703888,0.93772936
id27308,0.13643745,0.04032956,0.82323295
id16671,0.9961921,0.0031538121,0.000654097
id10035,0.4909791,0.09076505,0.41825587
id12143,0.6443353,0.19280657,0.1628581
id14087,0.99158704,0.0043269885,0.004085949
id02962,0.0005564831,0.9983619,0.0010816434
id17035,0.13787623,0.010862475,0.8512613
id07600,0.15337601,0.021487199,0.8251368
id08201,0.004353826,0.008678615,0.9869675
id04623,0.9995003,0.00033613446,0.00016356954
id07245,0.76315206,0.015968395,0.22087957
id01334,0.9769695,0.011054673,0.011975766
id23105,0.98913795,0.0006723825,0.010189669
id19744,0.22394788,0.38677844,0.38927367
id22884,0.9980269,0.0011541074,0.0008189023
id01936,0.11793134,0.86507714,0.016991472
id21910,0.0018636385,0.9966059,0.0015305339
id10801,0.08309923,0.882195,0.03470571
id02629,0.00068890024,0.00018568095,0.9991254
id11940,0.012291267,0.98077035,0.0069384556
id12664,0.12772413,0.15022837,0.7220475
id06308,0.0004249371,7.8963334e-05,0.9994961
id21510,0.9992748,9.279845e-05,0.0006324087
id20043,0.0010394258,0.000102034806,0.9988586
id01014,0.68764234,0.16534072,0.14701693
id04968,0.13068374,0.15755473,0.71176153
id17552,0.59842306,0.24617505,0.15540195
id25395,0.25995728,0.007825456,0.73221725
id25931,0.9989114,0.0006720827,0.00041659822
id21548,0.015061878,0.0077055055,0.97723264
id07443,0.0013413464,0.000665106,0.9979936
id01215,0.00024326764,0.9996051,0.00015161028
id20060,0.0014802329,0.9982121,0.00030766396
id17279,0.7368215,0.060642175,0.2025363
id20214,0.0043535726,0.9901232,0.005523222
id08809,0.0004671373,0.00024667697,0.99928623
id17098,0.8384347,0.04707536,0.11448998
id10146,0.961104,0.006031198,0.032864846
id24986,0.68685424,0.21071205,0.10243367
id19690,0.46571663,0.04837167,0.48591173
id14487,0.6090036,0.30895087,0.082045496
id26146,0.9480827,0.030864453,0.02105282
id01942,0.00055831467,0.0002620764,0.99917954
id03843,0.28311622,0.6377143,0.07916946
id02026,0.5015546,0.06868317,0.42976224
id10903,0.84833175,0.09069641,0.060971897
id07340,0.20141245,0.07027733,0.7283102
id25682,0.19182256,0.8076175,0.0005599911
id13830,0.9850912,0.01213345,0.002775317
id08319,0.25770846,0.017076822,0.7252147
id25558,0.076811664,0.007963488,0.91522485
id07084,0.013571406,0.00748667,0.9789419
id00203,0.41281515,0.5305919,0.056592908
id23804,0.40683982,0.009846373,0.5833138
id06863,0.056419726,0.015313847,0.9282664
id11191,0.5568132,0.39479035,0.04839645
id00846,0.0066995174,0.9774998,0.015800724
id17290,0.022952752,0.96729094,0.009756364
id00047,0.025114141,0.9047168,0.07016912
id27631,0.70426804,0.29324993,0.00248203
id15793,0.1511538,0.0230345,0.8258117
id03142,0.014004694,0.0041169696,0.98187834
id24825,0.99854636,0.00087131513,0.00058231497
id12069,0.036799945,0.019296007,0.943904
id23009,0.99616784,0.0035837304,0.00024842317
id06793,0.0006314857,0.99882454,0.00054395926
id18638,0.99591655,0.0022537857,0.0018296242
id02966,0.9914699,0.006026133,0.0025039588
id20346,0.01062089,0.00045629436,0.98892283
id16855,0.83900446,0.06913909,0.09185647
id16350,0.00086483866,0.9987961,0.0003390625
id25092,0.005724462,0.99341196,0.0008635436
id16132,0.89349544,0.08409043,0.022414094
id15977,0.002016266,0.0008256554,0.99715805
id26922,0.42787653,0.02010963,0.5520139
id20054,0.97117805,0.015076252,0.013745646
id14375,0.095508344,0.023478404,0.8810132
id23372,0.41642797,0.06268543,0.5208866
id20360,0.0010208228,0.99322975,0.0057494445
id25380,0.00038025237,0.9993173,0.00030250184
id07295,0.06512376,0.008188011,0.92668825
id20349,0.675876,0.26494166,0.059182324
id17177,0.0071252277,0.0020334686,0.99084127
id07041,0.60491586,0.027607752,0.3674764
id27459,0.036785256,0.94905144,0.014163324
id24144,0.8897009,0.068419956,0.04187914
id13748,0.0010822816,0.0001548347,0.99876285
id08295,0.7305844,0.23281352,0.03660204
id00744,0.014387354,0.003091676,0.982521
id19662,0.049299862,0.91646814,0.034232
id13027,0.015906226,0.0015136169,0.9825801
id21785,0.29179323,0.0371381,0.67106867
id13431,0.9951198,0.0037404068,0.0011398375
id21455,0.0036546034,0.99421185,0.002133491
id25429,0.005859383,0.99059874,0.0035418468
id16944,0.8719896,0.0033303236,0.12468006
